000001	076	036			
000002	076	036			
000003	076	036			
000004	076	036			
000005	076	036			
000006	076	036	4.462089e+01	1.094502e+01	
000007	076	036			
000008	076	036			
000009	076	036			
000010	076	036			
000011	076	036			
000012	076	036			
000013	076	036			
000014	076	037			
000015	076	037			
000016	076	037			
000017	076	037			
000018	076	037			
000019	076	037			
000020	076	037			
000021	076	037			
000022	076	037			
000023	076	037			
000024	076	037			
000025	076	037			
000026	076	037			
000027	076	037			
000028	076	037			
000029	076	037			
000030	076	037			
000031	076	037	4.462104e+01	1.094518e+01	
000032	076	037			
000033	076	037			
000034	076	037			
000035	076	037			
000036	076	037			
000037	076	037			
000038	076	037			
000039	076	037			
000040	076	036			
000041	076	036			
000042	076	036			
000043	076	036			
000044	076	036			
000045	076	036			
000046	076	036			
000047	076	036			
000048	075	036			
000049	075	036			
000050	075	036			
000051	075	036			
000052	075	036			
000053	075	036			
000054	075	036			
000055	075	036			
000056	075	036			
000057	075	036	4.462120e+01	1.094534e+01	
000058	075	036			
000059	075	036			
000060	074	036			
000061	074	036			
000062	074	036			
000063	074	036			
000064	074	036			
000065	074	036			
000066	074	036			
000067	074	036			
000068	074	036			
000069	074	035			
000070	074	035			
000071	074	035			
000072	073	035			
000073	073	035			
000074	073	035			
000075	073	035			
000076	073	035			
000077	073	035			
000078	073	035			
000079	072	035			
000080	072	035			
000081	072	035			
000082	072	035	4.462134e+01	1.094548e+01	
000083	072	035			
000084	072	035			
000085	072	035			
000086	072	035			
000087	071	035			
000088	071	035			
000089	071	035			
000090	071	035			
000091	071	035			
000092	071	035			
000093	071	035			
000094	070	035			
000095	070	035			
000096	070	035			
000097	070	035			
000098	070	035			
000099	070	035			
000100	070	035			
000101	069	035			
000102	069	035			
000103	069	035			
000104	069	035			
000105	069	035			
000106	069	035			
000107	068	035	4.462149e+01	1.094563e+01	
000108	068	035			
000109	068	035			
000110	068	036			
000111	068	036			
000112	068	036			
000113	068	036			
000114	067	036			
000115	067	036			
000116	067	036			
000117	067	036			
000118	067	036			
000119	067	036			
000120	067	036			
000121	066	036			
000122	066	036			
000123	066	036			
000124	066	036			
000125	066	036			
000126	066	036			
000127	066	037			
000128	066	037			
000129	066	037			
000130	066	037			
000131	066	037			
000132	066	037	4.462163e+01	1.094577e+01	
000133	066	037			
000134	066	037			
000135	066	037			
000136	065	037			
000137	065	037			
000138	065	037			
000139	065	037			
000140	065	037			
000141	065	037			
000142	065	037			
000143	065	037			
000144	065	037			
000145	065	038			
000146	065	038			
000147	065	038			
000148	065	037			
000149	065	037			
000150	065	037			
000151	064	037			
000152	064	037			
